sample_id,drug_name,category,form,manufacturer,batch_number,expiry_date,price,distribution_channel,manufacturing_country,active_ingredient_pct,impurity_level,dissolution_rate,ph_level,spectral_diff,barcode_valid,hologram_quality,print_quality,package_seal_quality,label_text_errors,weight_variation_pct,is_fake
MED000546,Methoxacin,Antiviral,Injection,Bristol-Myers Squibb,C3004366,09/2026,37.86,Street Vendor,Switzerland,99.14058804872188,4.34086753979943,60.180963217142,6.347130134893471,29.221517474777915,False,3.7,6.6,7.7,2.0,7.880011601833666,True
MED000547,Dimnfpfq,Cardiovascular,Tablet,GlaxoSmithKline,R1937146,01/2027,53.53,Unknown Source,USA,97.23286115893767,0.5568584389806289,91.70737838067218,7.05403014802884,0.0,True,9.6,9.5,8.1,1.0,1.0847444572974547,False
MED000548,Valprazole 29,Hormone,Tablet,Sanofi,N813674,01/2026,65.59,Unknown Source,Switzerland,67.23170575765953,0.0,100.0,5.39465059732535,7.410696910736341,False,7.0,6.5,4.8,3.0,0.2530825608509275,True
MED000549,Hydroprazole 96,Antiviral,Injection,Merck,M328683,09/2026,100.14,Online Pharmacy (Verified),Switzerland,102.50517207081135,0.8228254401135735,95.55097959304888,7.678092769062472,3.0989295214607173,True,7.9,8.6,9.5,0.0,0.9530116489615813,False
MED000550,Isocillin®,Antidiabetic,Ointment,Amgen,392313620,02/2028,15.79,Official Pharmacy,Mexico,84.00052156623752,6.256070652354014,66.37698098333998,7.405066014181262,26.7031242772945,False,2.8,8.7,7.3,7.0,8.184506325593482,True
MED000551,Oxyoxacin 67,Antibiotic,Ointment,Novartis,2750888,12/2027,164.65,Hospital Pharmacy,Japan,101.62263979138872,0.535077348480868,90.43062346765986,6.229858888884649,3.074117678554897,True,8.8,8.2,9.6,0.0,-0.37473963770230123,False
MED000552,Ketocillin 65,Antibiotic,Syrup,GlaxoSmithKline,M537866,07/2034,83.29,Online Pharmacy (Unverified),Mexico,90.00194795305445,0.7171443776547797,57.8428148986825,2.879826980478907,14.589592310243942,False,1.8,1.3,7.3,2.0,7.808274463817294,True
MED000553,Amprazole,Cardiovascular,Ointment,AstraZeneca,B9138413,05/2027,125.13,Official Pharmacy,China,95.79949958033991,0.5805401744910943,85.69037603850322,7.598917555338981,4.035611463935636,True,8.7,9.8,8.3,0.0,0.7970260246500875,False
MED000554,Sulfpril,Hormone,Gel,GlaxoSmithKline,70432690,10/2027,121.21,Direct from Distributor,India,106.1916766474356,0.6293092131569891,90.50817681678843,7.078800406799305,2.056133189494545,True,7.2,8.6,9.2,0.0,0.9419491813197512,False
MED000555,Neomycin,Cardiovascular,Gel,AstraZeneca,5055464,05/2031,73.04,Direct from Distributor,Switzerland,91.26700854207793,0.49970305386645125,85.4202632575109,6.450164171019642,1.0831733234712875,True,9.2,7.1,9.0,0.0,0.6713291058641448,False
MED000556,Hsnjifk®,Hormone,Syrup,Novartis,H549163,10/2026,17.32,Online Pharmacy (Unverified),Japan,57.50610527918272,3.7075706332588156,62.11608619314015,6.42466782136623,9.585854106400648,False,1.0,2.3,4.9,1.0,0.8266852703166712,True
MED000557,Dexdipine 63,Antiviral,Injection,Abbott,D16425,01/2026,108.5,Hospital Pharmacy,USA,96.8884251674773,0.6434353572722546,100.0,6.967779295997993,3.816227122528951,True,9.0,8.9,9.3,0.0,0.7408747746469818,False
MED000558,Ketoprazole,Hormone,Ointment,Pfizer,M932697,11/2028,92.54,Online Pharmacy (Unverified),Switzerland,104.89781979583496,0.08892113174509197,84.79852922455945,6.482256157610471,0.0,True,8.3,9.1,9.1,0.0,0.7819203151233017,False
MED000559,Ketosartan,Antipsychotic,Tablet,Roche,915272188,06/2028,71.04,Official Pharmacy,China,100.53660230826087,0.35722791300411705,96.5668967072387,6.973202163244361,0.26204229665631096,True,9.5,9.1,8.9,0.0,0.717492869390863,False
MED000560,Ketovastatin 8,Antidiabetic,Syrup,Pfizer,B317901,07/2028,18.85,Hospital Pharmacy,China,80.72923874638295,4.800174416348307,78.23042885387859,5.685364187734795,8.808967840543945,False,2.9,10.0,8.2,3.0,7.262763111372922,True
MED000561,Ketopril 96®,Antiviral,Tablet,Roche,M42759,06/2027,160.08,Online Pharmacy (Unverified),China,97.58762881209825,0.8416895322589482,92.62275540590842,6.771187883686501,1.895617199313264,True,6.6,8.4,8.9,0.0,0.5885571282479678,False
MED000562,Fryafupe,Antidiabetic,Gel,Roche,143983704,10/2027,105.11,Online Pharmacy (Unverified),Germany,61.234331336728815,4.3592367236699765,72.08933194155367,6.824909919359611,25.895449306435847,False,2.9,10.0,7.6,3.0,-1.1460483241915478,True
MED000563,Motsceadl,Hormone,Capsule,Sanofi,L59553,07/2028,122.21,Hospital Pharmacy,Germany,109.91858686122306,0.4593861296539979,89.17106620154222,7.210926107481434,2.0624065747577913,True,8.0,9.0,8.9,0.0,0.052783627521699794,False
MED000564,Zolformin,Antidiabetic,Gel,GlaxoSmithKline,9421070,01/2027,147.18,Unknown Source,India,97.62090991711977,0.7311823213470824,97.57115231266171,6.590758201416328,4.382570997146306,True,9.2,9.6,8.5,1.0,0.41907941603830157,False
MED000565,Nwednqjzg,Antibiotic,Gel,Roche,W84856,10/2026,51.51,Official Pharmacy,India,91.62819905189815,0.34860282853042224,87.41682565261934,6.864133255651964,4.056206193524325,True,7.9,7.3,8.5,1.0,-0.4736685232823349,False
MED000566,Smcgivej,Antipsychotic,Tablet,GlaxoSmithKline,P13254,09/2027,106.91,Online Pharmacy (Verified),USA,88.87710759431313,4.886093335563051,100.0,4.408544495508677,19.93721616279589,False,6.2,6.8,8.4,6.0,-4.252555227658439,True
MED000567,Hydroformin,Antidiabetic,Injection,Sanofi,6803244,01/2034,111.98,Direct from Distributor,India,93.51220541203203,0.6251042598352028,86.18979290223473,7.200470702952173,1.8561274646378425,True,7.5,9.4,8.8,1.0,0.30963010899385307,False
MED000568,Pwmqwubef®,Painkiller,Ointment,Eli Lilly,K143000,07/2026,93.19,Online Pharmacy (Verified),Switzerland,107.64204401878193,0.23323132678975317,86.56526260806737,6.947466675558705,0.0,True,8.9,9.7,9.5,0.0,0.8921916905490203,False
MED000569,Rifdronate 46,Antidiabetic,Gel,Amgen,28918833,12/2033,89.77,Hospital Pharmacy,China,92.03236477296122,0.5437047880468929,95.49716335559465,7.054670531390647,1.969872091549845,True,7.6,8.7,8.4,2.0,-0.0534770141976012,False
MED000570,Oxytidine®,Hormone,Ointment,Bristol-Myers Squibb,453728,08/2031,39.03,Official Pharmacy,Switzerland,105.97670323578095,0.07666686907032183,89.96910072259621,7.371476238860736,1.5387154328813706,True,9.1,7.9,9.4,0.0,0.08362231399311515,False
MED000571,Ketodronate 51,Antibiotic,Cream,Eli Lilly,H8131717,05/2034,73.81,Official Pharmacy,Germany,98.07576896145504,0.9122166010090709,97.270871132569,6.305646174505527,0.6947502016672726,True,9.4,9.7,7.6,0.0,-0.1555092857951771,False
MED000572,Oxydronate,Antihistamine,Injection,Pfizer,L5830897,11/2027,82.6,Official Pharmacy,USA,109.76550928957484,0.7327777834288702,90.70632582430176,7.649419157861825,0.937691773436695,True,8.3,10.0,8.5,0.0,1.602972311408434,False
MED000573,Oxyzole,Antiviral,Capsule,AstraZeneca,K931284,04/2026,94.74,Hospital Pharmacy,China,102.99814097702934,0.7469881521050091,98.22363216916591,6.65843628797945,2.9456971852406073,True,8.3,8.1,9.3,0.0,1.0894156007230427,False
MED000574,Oxyvastatin 54,Antidiabetic,Ointment,Boehringer Ingelheim,172078,08/2026,90.91,Hospital Pharmacy,China,100.23548271639409,0.35470822105868466,89.16399300333649,6.554368786903078,1.4539585018694008,True,7.9,8.9,10.0,0.0,0.27850528963838056,False
MED000575,Amcillin 81,Painkiller,Tablet,GlaxoSmithKline,663743413,10/2026,122.06,Direct from Distributor,Japan,30.580005030358564,0.5735534815042245,79.15998847791175,4.2582672822341685,9.777388406722084,False,3.0,6.6,7.5,1.0,0.6605399448157772,False
MED000576,Fluolol®,Hormone,Syrup,Merck,76661201,11/2026,54.16,Official Pharmacy,Germany,90.85797004294284,0.5217587571157009,93.83491718192343,6.947692230272594,2.2897797492393894,True,8.5,8.2,9.4,1.0,1.7349846050396467,False
MED000577,Rifmycin,Cardiovascular,Gel,Roche,B78620,04/2027,25.57,Online Pharmacy (Unverified),Germany,96.88831701606235,0.45975949336080546,87.23289325279245,6.598204983729053,0.251746442418721,True,8.1,8.5,8.6,0.0,1.1197769890588676,False
MED000578,Rifdronate®,Antiviral,Injection,Abbott,2219243,03/2027,134.82,Online Pharmacy (Verified),Switzerland,104.94888064029492,0.0,86.88034821820963,6.88922077161002,2.2189276894546235,True,9.8,9.0,9.8,0.0,1.0194545442790721,False
MED000579,Oxyformin,Cardiovascular,Ointment,AstraZeneca,A888933,03/2026,116.92,Online Pharmacy (Verified),USA,109.75640878405764,0.26937521997716046,93.36910881263758,6.639976128858254,3.1987227693259834,True,9.8,9.7,9.2,0.0,0.4660420632075,False
MED000580,Hydroolol,Painkiller,Syrup,Abbott,Y29235,11/2030,108.11,Hospital Pharmacy,USA,92.01530574676728,0.39833746922660934,92.80307998656004,6.835385181597442,3.5787069420388242,True,8.4,9.5,8.9,0.0,0.8678112944837386,False
MED000581,Slsigns,Antibiotic,Tablet,Eli Lilly,2437878,08/2028,36.48,Hospital Pharmacy,Brazil,95.84415664740949,0.5463940932506112,92.15089607208874,7.5295676742004085,3.8042258054114306,True,9.4,9.1,8.8,0.0,0.9044934188448832,False
MED000582,Ketosartan,Antihistamine,Ointment,Boehringer Ingelheim,Q790680,04/2026,15.93,Online Pharmacy (Unverified),China,105.85277272269205,2.819504285004716,73.9787586379269,3.1037927697723484,33.23622759491148,False,4.0,4.8,8.9,2.0,4.073960903690416,True
MED000583,Paracillin 26,Antipsychotic,Capsule,Takeda,K14779,08/2027,147.23,Official Pharmacy,China,93.74776560632515,0.38784707945580743,87.37744380390886,7.5410218240206035,0.6585641817158578,True,9.0,10.0,9.3,0.0,-0.1689699420672851,False
MED000584,Glioxacin,Antibiotic,Gel,Novartis,88274475,11/2028,99.38,Hospital Pharmacy,Japan,100.46800357672065,0.6735380385376111,93.37176856740169,5.7058076367799835,3.729973497503357,True,7.6,8.0,9.3,0.0,0.6588491834865352,False
MED000585,Bmmvtjc,Antihistamine,Gel,Takeda,S43908,01/2026,40.55,Unknown Source,Switzerland,69.79704458910162,4.49027708717798,67.86056449819642,2.0,18.440699407757606,False,3.8,6.0,7.4,3.0,0.6952078784360607,True
MED000586,Cefprazole®,Antipsychotic,Injection,Boehringer Ingelheim,J34338,01/2027,14.78,Unknown Source,USA,82.92806969380109,2.318685955368419,67.59906407092181,8.917093999060956,22.514008515267996,False,1.0,6.9,2.8,1.0,-4.780133357277762,True
MED000587,Ketocillin,Antiviral,Syrup,Sanofi,658395,08/2027,93.78,Official Pharmacy,UK,103.46905533956243,0.3315823218924998,90.05105686865696,6.726628610813029,0.0,True,7.4,8.5,8.2,0.0,0.45960273195525664,False
MED000588,Azaformin 52®,Antidiabetic,Ointment,Boehringer Ingelheim,V00284,08/2028,68.62,Online Pharmacy (Verified),India,97.70340209244235,0.7985476992493703,87.78899072054111,6.878542356106588,0.0,True,8.1,9.1,8.7,0.0,0.5126435033409712,False
MED000589,Zepmgztq 87,Antidiabetic,Gel,Merck,M53624,11/2028,94.07,Hospital Pharmacy,USA,98.96663247464225,0.6052666151477236,91.68793816856545,6.610564857731092,1.8971560727113785,True,7.6,8.8,8.9,0.0,0.9373334714709578,False
MED000590,Ifzqpcuz,Hormone,Injection,Eli Lilly,1466270,10/2026,130.29,Hospital Pharmacy,Switzerland,103.96238356393312,0.5587465230636074,88.6362608697388,7.393472538505816,3.7276868514856045,True,8.8,8.8,8.6,0.0,1.169238600723054,False
MED000591,Isotidine,Cardiovascular,Ointment,Novartis,873707915,05/2028,56.13,Official Pharmacy,Brazil,102.30573600612448,0.18286610363501243,92.41031438441246,6.1349658749440295,0.24652745306705226,True,9.0,9.7,9.9,0.0,-0.10378283314427761,False
MED000592,Gliolol®,Antibiotic,Injection,Takeda,E774673,09/2034,147.25,Hospital Pharmacy,China,93.2280721244309,0.728778031885056,85.26184375593178,7.53308615613387,0.944335507370966,True,7.8,8.3,9.4,0.0,0.08208254733189102,False
MED000593,Loravastatin®,Hormone,Syrup,Boehringer Ingelheim,Q63338,11/2027,67.57,Hospital Pharmacy,China,94.29307134310491,0.8203578865606093,88.28623155576308,7.452394068648729,0.8511005744404638,True,9.4,10.0,8.2,0.0,0.40974941689934674,False
MED000594,Azacillin,Antidiabetic,Capsule,Novartis,Z7607300,08/2028,56.02,Hospital Pharmacy,USA,104.09004847580209,0.8201669518783647,92.08093809040905,7.0075958116294155,4.59900646457797,True,10.0,8.3,10.0,0.0,0.9966779349898804,False
MED000595,Rifdronate®,Hormone,Injection,Bristol-Myers Squibb,90733588,10/2028,86.01,Direct from Distributor,USA,100.81317625290045,0.4562283945620346,83.27381141543462,6.863194660924915,3.5174718264244937,True,8.0,8.4,9.5,0.0,0.2559871751595687,False
MED000596,Amuzmdgv 57,Antihistamine,Capsule,Amgen,S912449,06/2028,81.19,Official Pharmacy,Switzerland,102.89637420849476,0.5762329404035049,90.62659176031502,7.210732984149556,2.334028829097363,True,8.9,9.9,8.5,0.0,0.036408510936995375,False
MED000597,Wfxtztla®,Antipsychotic,Capsule,Eli Lilly,B81424,06/2027,73.22,Online Pharmacy (Verified),Switzerland,91.02932902684533,0.5323757467728635,82.84356099343438,6.868683629546002,0.3596539829817389,True,9.0,10.0,8.3,0.0,0.6613663578711982,False
MED000598,Eryformin®,Antidiabetic,Gel,Pfizer,H861070,02/2026,44.64,Direct from Distributor,USA,104.72723346008152,0.0,92.6903115797619,6.544049639184262,1.0378251554130917,True,8.5,8.7,8.9,0.0,-0.560472559384696,False
MED000599,Neocillin,Antibiotic,Gel,Eli Lilly,064731,07/2034,75.21,Unknown Source,Germany,96.94135809465176,0.7304378797925348,92.99181175548742,7.053391046784642,4.478156579067425,True,10.0,10.0,8.0,0.0,0.5415379245706677,False
MED000600,Gliformin,Antibiotic,Tablet,Sanofi,G852429,04/2026,99.53,Online Pharmacy (Verified),Japan,102.43212733516044,0.4024682882822474,80.28074629796836,7.2881419939764776,2.027497642906433,True,9.2,8.3,9.8,0.0,1.6508765187603127,False
MED000601,Gliprazole,Painkiller,Ointment,Bristol-Myers Squibb,J69669,07/2026,30.33,Hospital Pharmacy,USA,99.525595778123,0.5208081783343645,88.34840399804978,6.516327427028504,1.9640823507524214,True,9.2,7.5,8.6,0.0,0.7275533049924281,False
MED000602,Tlkjccop®,Antipsychotic,Syrup,Sanofi,N3845306,09/2027,142.4,Direct from Distributor,Japan,104.91411890835573,0.20796303832123025,85.71478032040454,7.476146665918436,2.328952891506579,False,8.1,9.8,9.5,0.0,0.10480876990535504,False
MED000603,Zolmycin®,Cardiovascular,Tablet,Johnson & Johnson,F770871,06/2026,96.63,Official Pharmacy,Japan,102.0968208106731,0.0,94.7414239773021,7.459503102569564,1.5932600579790028,True,9.4,7.8,8.9,1.0,0.5501024448685874,False
MED000604,Zolmycin 35,Hormone,Cream,Novartis,5193188,07/2027,93.56,Online Pharmacy (Verified),USA,97.83749656813615,0.6787484763392861,81.11478708906319,7.018153956604921,3.715572981540415,True,8.2,9.0,8.7,0.0,0.12979722055101173,False
MED000605,Cefstatin,Antipsychotic,Gel,Roche,220723,03/2028,115.72,Official Pharmacy,India,96.3766444340202,0.7419506577926258,80.34992909566577,6.87108195020749,2.008664391540535,True,9.2,10.0,9.2,0.0,-0.1405740186480875,False
MED000606,Parasartan,Hormone,Ointment,Bayer,10911300,07/2027,11.87,Online Pharmacy (Verified),USA,84.67488864426255,4.7090770608688635,100.0,9.996480525866158,39.54465570167089,True,6.2,9.5,2.2,3.0,5.1963229237426685,True
MED000607,Tamprazole®,Antibiotic,Tablet,AstraZeneca,A742218,06/2026,68.03,Online Pharmacy (Unverified),India,100.02606821841239,0.4435704270145056,96.34880677154754,6.739735697254789,0.5423716776585417,True,6.9,8.2,9.1,0.0,0.3108752554356482,False
MED000608,Paramycin,Antipsychotic,Injection,Takeda,031210,11/2026,113.38,Official Pharmacy,Unknown,69.53321098785884,3.7760202211751634,84.22637344991372,6.520834366520354,23.317228718533215,False,2.6,6.5,6.6,5.0,2.285958430173023,True
MED000609,Dexprazole,Painkiller,Injection,Abbott,8987507,09/2028,65.91,Direct from Distributor,USA,97.36085023694154,0.5947631955736224,91.79104624904649,6.743589701372448,1.3013334722925238,True,9.2,8.0,8.8,0.0,0.09882631519297941,False
MED000610,Rifvastatin,Antipsychotic,Injection,Boehringer Ingelheim,895257672,05/2027,41.55,Official Pharmacy,Germany,108.57592551411385,0.13451784690000573,94.5825283458553,6.915573534848225,1.270129800418043,True,9.2,8.2,8.9,0.0,1.1912605651482417,False
MED000611,Ketoformin,Antibiotic,Cream,GlaxoSmithKline,32583825,05/2025,123.07,Official Pharmacy,USA,94.40005998780774,0.4895081007002554,91.55015290683133,6.310602723207215,1.7551673846766627,True,8.8,8.0,9.6,1.0,1.454487097745721,False
MED000612,Ketosartan®,Antiviral,Capsule,GlaxoSmithKline,513480,06/2027,107.83,Direct from Distributor,Switzerland,100.40474425388388,0.5958141320468775,96.67468502275864,6.17818844780682,2.1821250542200823,True,6.2,8.1,8.4,0.0,0.4417550772025387,False
MED000613,Hydropril®,Antihistamine,Gel,AstraZeneca,A35103,08/2028,25.78,Official Pharmacy,China,95.69408086104299,0.889829550556284,82.59467536236777,7.099792105466659,0.6039508538362974,True,9.4,7.8,10.0,0.0,0.32129162879939543,False
MED000614,Cefzole 80®,Antihistamine,Injection,Pfizer,402692458,06/2025,63.76,Online Pharmacy (Verified),Brazil,106.83595653668041,0.5267712632390649,82.67258636359759,5.90651545255584,0.0,True,9.7,9.8,9.1,0.0,0.6771064371818016,False
MED000615,Rifformin®,Antiviral,Ointment,Pfizer,X1886839,05/2026,33.94,Official Pharmacy,China,104.43638507241137,0.10523531515005169,92.59583630581328,6.956407231081115,2.3167357868768286,True,7.3,7.7,9.0,0.0,0.1365952897714766,False
MED000616,Amstatin 83,Antiviral,Ointment,Roche,B213723,10/2026,41.41,Official Pharmacy,India,91.04970130462854,1.053704932552292,87.72026417664293,7.428302391370854,3.1781456686315064,False,9.5,9.5,9.3,0.0,0.4082321501759933,False
MED000617,Fcxzmmbe,Hormone,Gel,Bayer,Z9179260,09/2028,98.91,Online Pharmacy (Verified),India,100.63781080184194,0.6485002504892164,91.97831893270228,7.148665672848786,1.8603666390417923,True,7.4,7.7,8.8,0.0,0.5306049424972967,False
MED000618,Ketoolol 47®,Hormone,Tablet,Sanofi,28305090,02/2027,24.22,Official Pharmacy,USA,100.62115044509791,0.6432312782259494,92.04331323748603,6.672719603569241,1.7171876179930334,True,7.9,9.1,8.3,0.0,0.13043032565560952,False
MED000619,Glivastatin 88,Antibiotic,Capsule,Abbott,P1750508,02/2027,171.06,Online Pharmacy (Verified),Germany,97.82222371316271,0.44633042080959745,97.3131842337345,6.693362873339559,2.1298882045535947,True,8.3,9.7,9.3,0.0,-0.07682685997947136,False
MED000620,Kgpmoxp,Hormone,Tablet,Roche,001506363,03/2024,91.65,Street Vendor,Switzerland,66.9621907167679,3.1516577232856675,44.08912347642,8.07595920293261,25.51354499839956,False,5.3,4.3,8.6,3.0,-2.360170460771484,True
MED000621,Cstjqo,Antidiabetic,Tablet,Amgen,V399717,10/2028,110.94,Direct from Distributor,USA,100.66372003931511,0.08602511683874503,93.04901118683082,6.6221797033208185,1.7598890825990077,True,9.5,9.0,9.0,1.0,0.6610877783377452,False
MED000622,Ntgwlq,Antidiabetic,Injection,Abbott,665340,04/2027,136.22,Direct from Distributor,China,102.81508377784616,0.5090410164430339,89.8590066474265,7.657369129870149,1.1167780683138069,True,9.1,8.0,9.5,0.0,0.7125550964439175,False
MED000623,Neoprazole,Antiviral,Tablet,Sanofi,Y769730,07/2027,118.51,Hospital Pharmacy,Germany,101.92109701937896,0.37462870963643746,94.13410777155735,6.715156347875654,1.0251691340165547,True,8.5,9.0,9.0,0.0,0.03004883899389027,False
MED000624,Valcillin®,Cardiovascular,Gel,Merck,68410737,12/2028,74.72,Online Pharmacy (Unverified),USA,83.69191930715348,5.101686131879184,85.12080950436328,4.228720505961508,12.981137100242064,False,2.8,2.8,3.3,3.0,2.0135769871797926,True
MED000625,Dexoxacin,Antihistamine,Cream,AstraZeneca,2238846,03/2024,60.92,Online Pharmacy (Unverified),USA,91.10201004908596,0.7529416396966828,85.23849028672059,6.5706635216322375,2.5440447803703505,True,8.3,8.6,8.5,0.0,0.7318416692926547,False
MED000626,Hknhxjgqd®,Painkiller,Ointment,Takeda,8015264,09/2034,44.66,Street Vendor,Nigeria,104.72350111003024,0.0,90.16637123824188,5.319641665666926,16.048186848307974,False,2.9,1.1,6.6,4.0,-0.2918825141993677,True
MED000627,Cefcillin,Antiviral,Ointment,Novartis,089547,10/2027,17.61,Official Pharmacy,Brazil,89.27949822312164,0.0,100.0,5.882182617353606,11.268334977737322,False,2.3,5.2,8.3,5.0,3.080153592070383,True
MED000628,Azastatin,Antihistamine,Ointment,GlaxoSmithKline,840784458,06/2025,68.77,Online Pharmacy (Unverified),Mexico,71.56465395766895,4.29246074756413,71.31761768101148,5.048446568192421,13.55732746926073,False,3.3,7.6,4.0,4.0,1.8965923782876029,True
